-7.864977208	1.008181395	1.008181391	1.008181382	1.008181369	1.008181351
-7.861835616	1.008188015	1.00818801	1.008188002	1.008187989	1.008187971
-7.858694023	1.008194642	1.008194638	1.008194629	1.008194616	1.008194598
-7.85555243	1.008201278	1.008201274	1.008201265	1.008201252	1.008201234
-7.852410838	1.008207922	1.008207918	1.008207909	1.008207896	1.008207878
-7.849269245	1.008214574	1.00821457	1.008214561	1.008214548	1.00821453
-7.846127652	1.008221234	1.00822123	1.008221221	1.008221208	1.00822119
-7.84298606	1.008227902	1.008227898	1.008227889	1.008227876	1.008227858
-7.839844467	1.008234579	1.008234575	1.008234566	1.008234552	1.008234534
-7.836702874	1.008241263	1.008241259	1.00824125	1.008241237	1.008241219
-7.833561282	1.008247956	1.008247952	1.008247943	1.008247929	1.008247911
-7.830419689	1.008254657	1.008254653	1.008254644	1.00825463	1.008254612
-7.827278096	1.008261366	1.008261362	1.008261353	1.008261339	1.008261321
-7.824136504	1.008268084	1.008268079	1.00826807	1.008268057	1.008268038
-7.820994911	1.008274809	1.008274805	1.008274796	1.008274782	1.008274764
-7.817853318	1.008281543	1.008281539	1.00828153	1.008281516	1.008281497
-7.814711726	1.008288285	1.008288281	1.008288272	1.008288258	1.008288239
-7.811570133	1.008295035	1.008295031	1.008295022	1.008295008	1.00829499
-7.80842854	1.008301794	1.00830179	1.008301781	1.008301767	1.008301748
-7.805286948	1.008308561	1.008308557	1.008308547	1.008308534	1.008308515
-7.802145355	1.008315336	1.008315332	1.008315323	1.008315309	1.00831529
-7.799003763	1.00832212	1.008322115	1.008322106	1.008322092	1.008322074
-7.79586217	1.008328912	1.008328907	1.008328898	1.008328884	1.008328865
-7.792720577	1.008335712	1.008335707	1.008335698	1.008335684	1.008335666
-7.789578985	1.008342521	1.008342516	1.008342507	1.008342493	1.008342474
-7.786437392	1.008349338	1.008349333	1.008349324	1.00834931	1.008349291
-7.783295799	1.008356163	1.008356158	1.008356149	1.008356135	1.008356116
-7.780154207	1.008362997	1.008362992	1.008362983	1.008362969	1.00836295
-7.777012614	1.008369839	1.008369834	1.008369825	1.008369811	1.008369792
-7.773871021	1.00837669	1.008376685	1.008376676	1.008376662	1.008376643
-7.770729429	1.008383549	1.008383544	1.008383535	1.008383521	1.008383502
-7.767587836	1.008390416	1.008390412	1.008390402	1.008390388	1.008390369
-7.764446243	1.008397292	1.008397288	1.008397278	1.008397264	1.008397245
-7.761304651	1.008404177	1.008404172	1.008404163	1.008404149	1.008404129
-7.758163058	1.00841107	1.008411065	1.008411056	1.008411042	1.008411022
-7.755021465	1.008417972	1.008417967	1.008417958	1.008417943	1.008417924
-7.751879873	1.008424882	1.008424877	1.008424868	1.008424853	1.008424834
-7.74873828	1.0084318	1.008431796	1.008431786	1.008431772	1.008431752
-7.745596687	1.008438728	1.008438723	1.008438713	1.008438699	1.008438679
-7.742455095	1.008445663	1.008445659	1.008445649	1.008445635	1.008445615
-7.739313502	1.008452608	1.008452603	1.008452593	1.008452579	1.008452559
-7.736171909	1.008459561	1.008459556	1.008459546	1.008459532	1.008459512
-7.733030317	1.008466522	1.008466518	1.008466508	1.008466493	1.008466474
-7.729888724	1.008473493	1.008473488	1.008473478	1.008473464	1.008473444
-7.726747132	1.008480471	1.008480467	1.008480457	1.008480442	1.008480422
-7.723605539	1.008487459	1.008487454	1.008487445	1.00848743	1.00848741
-7.720463946	1.008494455	1.00849445	1.008494441	1.008494426	1.008494406
-7.717322354	1.00850146	1.008501455	1.008501446	1.008501431	1.008501411
-7.714180761	1.008508474	1.008508469	1.008508459	1.008508444	1.008508424
-7.711039168	1.008515496	1.008515491	1.008515481	1.008515467	1.008515446
-7.707897576	1.008522527	1.008522522	1.008522512	1.008522498	1.008522477
-7.704755983	1.008529567	1.008529562	1.008529552	1.008529537	1.008529517
-7.70161439	1.008536615	1.008536611	1.008536601	1.008536586	1.008536566
-7.698472798	1.008543673	1.008543668	1.008543658	1.008543643	1.008543623
-7.695331205	1.008550739	1.008550734	1.008550724	1.008550709	1.008550689
-7.692189612	1.008557814	1.008557809	1.008557799	1.008557784	1.008557764
-7.68904802	1.008564898	1.008564893	1.008564883	1.008564868	1.008564847
-7.685906427	1.00857199	1.008571985	1.008571975	1.00857196	1.00857194
-7.682764834	1.008579092	1.008579087	1.008579077	1.008579062	1.008579041
-7.679623242	1.008586202	1.008586197	1.008586187	1.008586172	1.008586151
-7.676481649	1.008593321	1.008593316	1.008593306	1.008593291	1.00859327
-7.673340056	1.008600449	1.008600444	1.008600434	1.008600419	1.008600398
-7.670198464	1.008607586	1.008607581	1.008607571	1.008607556	1.008607535
-7.667056871	1.008614732	1.008614727	1.008614717	1.008614702	1.008614681
-7.663915278	1.008621887	1.008621882	1.008621872	1.008621857	1.008621836
-7.660773686	1.008629051	1.008629046	1.008629036	1.00862902	1.008629
-7.657632093	1.008636224	1.008636219	1.008636209	1.008636193	1.008636172
-7.6544905	1.008643406	1.008643401	1.00864339	1.008643375	1.008643354
-7.651348908	1.008650596	1.008650591	1.008650581	1.008650566	1.008650545
-7.648207315	1.008657796	1.008657791	1.008657781	1.008657765	1.008657744
-7.645065723	1.008665005	1.008665	1.00866499	1.008664974	1.008664953
-7.64192413	1.008672223	1.008672218	1.008672208	1.008672192	1.008672171
-7.638782537	1.00867945	1.008679445	1.008679434	1.008679419	1.008679397
-7.635640945	1.008686686	1.008686681	1.00868667	1.008686655	1.008686633
-7.632499352	1.008693931	1.008693926	1.008693916	1.0086939	1.008693878
-7.629357759	1.008701185	1.00870118	1.00870117	1.008701154	1.008701132
-7.626216167	1.008708449	1.008708443	1.008708433	1.008708417	1.008708396
-7.623074574	1.008715721	1.008715716	1.008715705	1.00871569	1.008715668
-7.619932981	1.008723003	1.008722998	1.008722987	1.008722971	1.008722949
-7.616791389	1.008730294	1.008730288	1.008730278	1.008730262	1.00873024
-7.613649796	1.008737594	1.008737588	1.008737578	1.008737562	1.00873754
-7.610508203	1.008744903	1.008744897	1.008744887	1.008744871	1.008744849
-7.607366611	1.008752221	1.008752216	1.008752205	1.008752189	1.008752167
-7.604225018	1.008759549	1.008759543	1.008759533	1.008759517	1.008759495
-7.601083425	1.008766886	1.00876688	1.00876687	1.008766854	1.008766832
-7.597941833	1.008774232	1.008774226	1.008774216	1.0087742	1.008774178
-7.59480024	1.008781587	1.008781582	1.008781571	1.008781555	1.008781533
-7.591658647	1.008788952	1.008788947	1.008788936	1.00878892	1.008788897
-7.588517055	1.008796326	1.008796321	1.00879631	1.008796293	1.008796271
-7.585375462	1.008803709	1.008803704	1.008803693	1.008803677	1.008803654
-7.582233869	1.008811102	1.008811097	1.008811086	1.008811069	1.008811047
-7.579092277	1.008818504	1.008818499	1.008818488	1.008818471	1.008818449
-7.575950684	1.008825915	1.00882591	1.008825899	1.008825883	1.00882586
-7.572809091	1.008833336	1.008833331	1.00883332	1.008833303	1.008833281
-7.569667499	1.008840766	1.008840761	1.00884075	1.008840733	1.008840711
-7.566525906	1.008848206	1.008848201	1.00884819	1.008848173	1.00884815
-7.563384314	1.008855655	1.00885565	1.008855639	1.008855622	1.008855599
-7.560242721	1.008863113	1.008863108	1.008863097	1.00886308	1.008863058
-7.557101128	1.008870581	1.008870576	1.008870565	1.008870548	1.008870525
-7.553959536	1.008878059	1.008878053	1.008878042	1.008878026	1.008878003
-7.550817943	1.008885546	1.00888554	1.008885529	1.008885513	1.00888549
-7.54767635	1.008893042	1.008893037	1.008893026	1.008893009	1.008892986
-7.544534758	1.008900548	1.008900543	1.008900532	1.008900515	1.008900492
-7.541393165	1.008908064	1.008908058	1.008908047	1.00890803	1.008908007
-7.538251572	1.008915589	1.008915584	1.008915572	1.008915555	1.008915532
-7.53510998	1.008923124	1.008923118	1.008923107	1.00892309	1.008923067
-7.531968387	1.008930668	1.008930662	1.008930651	1.008930634	1.008930611
-7.528826794	1.008938222	1.008938216	1.008938205	1.008938188	1.008938165
-7.525685202	1.008945786	1.00894578	1.008945769	1.008945751	1.008945728
-7.522543609	1.008953359	1.008953353	1.008953342	1.008953325	1.008953301
-7.519402016	1.008960942	1.008960936	1.008960925	1.008960907	1.008960884
-7.516260424	1.008968534	1.008968528	1.008968517	1.0089685	1.008968476
-7.513118831	1.008976136	1.008976131	1.008976119	1.008976102	1.008976078
-7.509977238	1.008983748	1.008983743	1.008983731	1.008983714	1.00898369
-7.506835646	1.00899137	1.008991364	1.008991353	1.008991335	1.008991312
-7.503694053	1.008999001	1.008998996	1.008998984	1.008998967	1.008998943
-7.50055246	1.009006643	1.009006637	1.009006625	1.009006608	1.009006584
-7.497410868	1.009014294	1.009014288	1.009014276	1.009014259	1.009014235
-7.494269275	1.009021954	1.009021949	1.009021937	1.009021919	1.009021895
-7.491127682	1.009029625	1.009029619	1.009029607	1.00902959	1.009029566
-7.48798609	1.009037305	1.009037299	1.009037288	1.00903727	1.009037246
-7.484844497	1.009044996	1.00904499	1.009044978	1.00904496	1.009044936
-7.481702905	1.009052696	1.00905269	1.009052678	1.00905266	1.009052636
-7.478561312	1.009060406	1.0090604	1.009060388	1.00906037	1.009060346
-7.475419719	1.009068126	1.00906812	1.009068108	1.00906809	1.009068066
-7.472278127	1.009075855	1.009075849	1.009075838	1.00907582	1.009075795
-7.469136534	1.009083595	1.009083589	1.009083577	1.009083559	1.009083535
-7.465994941	1.009091345	1.009091339	1.009091327	1.009091309	1.009091284
-7.462853349	1.009099104	1.009099099	1.009099087	1.009099069	1.009099044
-7.459711756	1.009106874	1.009106868	1.009106856	1.009106838	1.009106813
-7.456570163	1.009114654	1.009114648	1.009114636	1.009114618	1.009114593
-7.453428571	1.009122443	1.009122437	1.009122425	1.009122407	1.009122382
-7.450286978	1.009130243	1.009130237	1.009130225	1.009130207	1.009130182
-7.447145385	1.009138053	1.009138047	1.009138035	1.009138016	1.009137992
-7.444003793	1.009145873	1.009145867	1.009145855	1.009145836	1.009145811
-7.4408622	1.009153703	1.009153697	1.009153684	1.009153666	1.009153641
-7.437720607	1.009161543	1.009161537	1.009161524	1.009161506	1.009161481
-7.434579015	1.009169393	1.009169387	1.009169374	1.009169356	1.009169331
-7.431437422	1.009177253	1.009177247	1.009177235	1.009177216	1.009177191
-7.428295829	1.009185123	1.009185117	1.009185105	1.009185086	1.009185061
-7.425154237	1.009193004	1.009192998	1.009192986	1.009192967	1.009192942
-7.422012644	1.009200895	1.009200889	1.009200876	1.009200858	1.009200832
-7.418871051	1.009208796	1.00920879	1.009208777	1.009208759	1.009208733
-7.415729459	1.009216707	1.009216701	1.009216689	1.00921667	1.009216644
-7.412587866	1.009224628	1.009224622	1.00922461	1.009224591	1.009224565
-7.409446273	1.00923256	1.009232554	1.009232542	1.009232523	1.009232497
-7.406304681	1.009240502	1.009240496	1.009240484	1.009240465	1.009240439
-7.403163088	1.009248455	1.009248448	1.009248436	1.009248417	1.009248391
-7.400021496	1.009256417	1.009256411	1.009256398	1.009256379	1.009256354
-7.396879903	1.00926439	1.009264384	1.009264371	1.009264352	1.009264326
-7.39373831	1.009272373	1.009272367	1.009272355	1.009272336	1.009272309
-7.390596718	1.009280367	1.009280361	1.009280348	1.009280329	1.009280303
-7.387455125	1.009288371	1.009288365	1.009288352	1.009288333	1.009288307
-7.384313532	1.009296386	1.009296379	1.009296367	1.009296348	1.009296321
-7.38117194	1.009304411	1.009304404	1.009304392	1.009304372	1.009304346
-7.378030347	1.009312446	1.00931244	1.009312427	1.009312408	1.009312381
-7.374888754	1.009320492	1.009320486	1.009320473	1.009320453	1.009320427
-7.371747162	1.009328548	1.009328542	1.009328529	1.00932851	1.009328483
-7.368605569	1.009336615	1.009336609	1.009336596	1.009336576	1.00933655
-7.365463976	1.009344692	1.009344686	1.009344673	1.009344653	1.009344627
-7.362322384	1.00935278	1.009352774	1.009352761	1.009352741	1.009352714
-7.359180791	1.009360879	1.009360872	1.009360859	1.00936084	1.009360813
-7.356039198	1.009368988	1.009368981	1.009368968	1.009368948	1.009368922
-7.352897606	1.009377107	1.009377101	1.009377088	1.009377068	1.009377041
-7.349756013	1.009385237	1.009385231	1.009385218	1.009385198	1.009385171
-7.34661442	1.009393378	1.009393372	1.009393359	1.009393339	1.009393312
-7.343472828	1.00940153	1.009401523	1.00940151	1.00940149	1.009401463
-7.340331235	1.009409692	1.009409685	1.009409672	1.009409652	1.009409625
-7.337189642	1.009417864	1.009417858	1.009417845	1.009417825	1.009417797
-7.33404805	1.009426048	1.009426041	1.009426028	1.009426008	1.009425981
-7.330906457	1.009434242	1.009434236	1.009434222	1.009434202	1.009434175
-7.327764864	1.009442447	1.009442441	1.009442427	1.009442407	1.00944238
-7.324623272	1.009450663	1.009450656	1.009450643	1.009450623	1.009450595
-7.321481679	1.009458889	1.009458883	1.009458869	1.009458849	1.009458821
-7.318340087	1.009467127	1.00946712	1.009467107	1.009467086	1.009467058
-7.315198494	1.009475375	1.009475368	1.009475355	1.009475334	1.009475306
-7.312056901	1.009483634	1.009483627	1.009483614	1.009483593	1.009483565
-7.308915309	1.009491903	1.009491897	1.009491883	1.009491863	1.009491835
-7.305773716	1.009500184	1.009500177	1.009500164	1.009500143	1.009500115
-7.302632123	1.009508476	1.009508469	1.009508455	1.009508435	1.009508407
-7.299490531	1.009516778	1.009516771	1.009516758	1.009516737	1.009516709
-7.296348938	1.009525092	1.009525085	1.009525071	1.00952505	1.009525022
-7.293207345	1.009533416	1.009533409	1.009533395	1.009533375	1.009533346
-7.290065753	1.009541751	1.009541744	1.009541731	1.00954171	1.009541681
-7.28692416	1.009550097	1.009550091	1.009550077	1.009550056	1.009550028
-7.283782567	1.009558455	1.009558448	1.009558434	1.009558413	1.009558385
-7.280640975	1.009566823	1.009566816	1.009566802	1.009566781	1.009566753
-7.277499382	1.009575202	1.009575196	1.009575182	1.009575161	1.009575132
-7.274357789	1.009583593	1.009583586	1.009583572	1.009583551	1.009583522
-7.271216197	1.009591994	1.009591988	1.009591974	1.009591953	1.009591924
-7.268074604	1.009600407	1.0096004	1.009600386	1.009600365	1.009600336
-7.264933011	1.009608831	1.009608824	1.00960881	1.009608789	1.00960876
-7.261791419	1.009617266	1.009617259	1.009617245	1.009617224	1.009617194
-7.258649826	1.009625712	1.009625705	1.009625691	1.009625669	1.00962564
-7.255508233	1.009634169	1.009634162	1.009634148	1.009634127	1.009634097
-7.252366641	1.009642638	1.009642631	1.009642616	1.009642595	1.009642566
-7.249225048	1.009651117	1.00965111	1.009651096	1.009651075	1.009651045
-7.246083456	1.009659608	1.009659601	1.009659587	1.009659565	1.009659536
-7.242941863	1.00966811	1.009668103	1.009668089	1.009668067	1.009668038
-7.23980027	1.009676624	1.009676617	1.009676603	1.009676581	1.009676551
-7.236658678	1.009685149	1.009685142	1.009685127	1.009685105	1.009685076
-7.233517085	1.009693685	1.009693678	1.009693663	1.009693641	1.009693612
-7.230375492	1.009702232	1.009702225	1.009702211	1.009702189	1.009702159
-7.2272339	1.009710791	1.009710784	1.009710769	1.009710747	1.009710718
-7.224092307	1.009719361	1.009719354	1.00971934	1.009719318	1.009719288
-7.220950714	1.009727943	1.009727936	1.009727921	1.009727899	1.009727869
-7.217809122	1.009736536	1.009736529	1.009736514	1.009736492	1.009736462
-7.214667529	1.00974514	1.009745133	1.009745119	1.009745096	1.009745066
-7.211525936	1.009753756	1.009753749	1.009753734	1.009753712	1.009753682
-7.208384344	1.009762384	1.009762376	1.009762362	1.009762339	1.009762309
-7.205242751	1.009771023	1.009771015	1.009771001	1.009770978	1.009770948
-7.202101158	1.009779673	1.009779666	1.009779651	1.009779629	1.009779598
-7.198959566	1.009788335	1.009788328	1.009788313	1.00978829	1.00978826
-7.195817973	1.009797009	1.009797001	1.009796987	1.009796964	1.009796933
-7.19267638	1.009805694	1.009805686	1.009805672	1.009805649	1.009805618
-7.189534788	1.009814391	1.009814383	1.009814368	1.009814346	1.009814315
-7.186393195	1.009823099	1.009823092	1.009823077	1.009823054	1.009823023
-7.183251602	1.009831819	1.009831812	1.009831797	1.009831774	1.009831743
-7.18011001	1.009840551	1.009840543	1.009840528	1.009840506	1.009840474
-7.176968417	1.009849294	1.009849287	1.009849272	1.009849249	1.009849218
-7.173826824	1.009858049	1.009858042	1.009858027	1.009858004	1.009857972
-7.170685232	1.009866816	1.009866809	1.009866794	1.009866771	1.009866739
-7.167543639	1.009875595	1.009875587	1.009875572	1.009875549	1.009875518
-7.164402047	1.009884385	1.009884378	1.009884363	1.009884339	1.009884308
-7.161260454	1.009893188	1.00989318	1.009893165	1.009893141	1.00989311
-7.158118861	1.009902002	1.009901994	1.009901979	1.009901955	1.009901924
-7.154977269	1.009910827	1.00991082	1.009910804	1.009910781	1.009910749
-7.151835676	1.009919665	1.009919658	1.009919642	1.009919619	1.009919587
-7.148694083	1.009928515	1.009928507	1.009928492	1.009928468	1.009928436
-7.145552491	1.009937376	1.009937369	1.009937353	1.00993733	1.009937298
-7.142410898	1.00994625	1.009946242	1.009946227	1.009946203	1.009946171
-7.139269305	1.009955135	1.009955127	1.009955112	1.009955088	1.009955056
-7.136127713	1.009964033	1.009964025	1.009964009	1.009963986	1.009963953
-7.13298612	1.009972942	1.009972934	1.009972919	1.009972895	1.009972862
-7.129844527	1.009981863	1.009981856	1.00998184	1.009981816	1.009981783
-7.126702935	1.009990797	1.009990789	1.009990773	1.009990749	1.009990717
-7.123561342	1.009999742	1.009999734	1.009999719	1.009999695	1.009999662
-7.120419749	1.0100087	1.010008692	1.010008676	1.010008652	1.010008619
-7.117278157	1.010017669	1.010017662	1.010017646	1.010017622	1.010017589
-7.114136564	1.010026651	1.010026643	1.010026627	1.010026603	1.01002657
-7.110994971	1.010035645	1.010035637	1.010035621	1.010035597	1.010035564
-7.107853379	1.010044651	1.010044643	1.010044627	1.010044603	1.01004457
-7.104711786	1.010053669	1.010053661	1.010053646	1.010053621	1.010053588
-7.101570193	1.0100627	1.010062692	1.010062676	1.010062651	1.010062618
-7.098428601	1.010071743	1.010071735	1.010071719	1.010071694	1.010071661
-7.095287008	1.010080798	1.01008079	1.010080773	1.010080749	1.010080715
-7.092145415	1.010089865	1.010089857	1.010089841	1.010089816	1.010089782
-7.089003823	1.010098944	1.010098936	1.01009892	1.010098895	1.010098862
-7.08586223	1.010108036	1.010108028	1.010108012	1.010107987	1.010107953
-7.082720638	1.01011714	1.010117132	1.010117116	1.010117091	1.010117057
-7.079579045	1.010126257	1.010126249	1.010126233	1.010126208	1.010126174
-7.076437452	1.010135386	1.010135378	1.010135362	1.010135337	1.010135302
-7.07329586	1.010144527	1.010144519	1.010144503	1.010144478	1.010144444
-7.070154267	1.010153681	1.010153673	1.010153657	1.010153632	1.010153597
-7.067012674	1.010162848	1.010162839	1.010162823	1.010162798	1.010162763
-7.063871082	1.010172026	1.010172018	1.010172002	1.010171976	1.010171942
-7.060729489	1.010181218	1.010181209	1.010181193	1.010181167	1.010181133
-7.057587896	1.010190421	1.010190413	1.010190396	1.010190371	1.010190336
-7.054446304	1.010199638	1.010199629	1.010199613	1.010199587	1.010199552
-7.051304711	1.010208867	1.010208858	1.010208842	1.010208816	1.010208781
-7.048163118	1.010218108	1.0102181	1.010218083	1.010218057	1.010218022
-7.045021526	1.010227362	1.010227354	1.010227337	1.010227311	1.010227276
-7.041879933	1.010236629	1.010236621	1.010236604	1.010236578	1.010236543
-7.03873834	1.010245908	1.0102459	1.010245883	1.010245857	1.010245822
-7.035596748	1.010255201	1.010255192	1.010255175	1.010255149	1.010255114
-7.032455155	1.010264505	1.010264497	1.01026448	1.010264454	1.010264419
-7.029313562	1.010273823	1.010273814	1.010273797	1.010273771	1.010273736
-7.02617197	1.010283153	1.010283145	1.010283128	1.010283102	1.010283066
-7.023030377	1.010292496	1.010292488	1.010292471	1.010292445	1.010292409
-7.019888784	1.010301852	1.010301844	1.010301826	1.0103018	1.010301764
-7.016747192	1.010311221	1.010311212	1.010311195	1.010311169	1.010311133
-7.013605599	1.010320603	1.010320594	1.010320577	1.01032055	1.010320514
-7.010464006	1.010329997	1.010329988	1.010329971	1.010329945	1.010329908
-7.007322414	1.010339404	1.010339396	1.010339378	1.010339352	1.010339316
-7.004180821	1.010348825	1.010348816	1.010348799	1.010348772	1.010348736
-7.001039229	1.010358258	1.010358249	1.010358232	1.010358205	1.010358169
-6.997897636	1.010367704	1.010367695	1.010367678	1.010367651	1.010367615
-6.994756043	1.010377163	1.010377154	1.010377137	1.01037711	1.010377073
-6.991614451	1.010386635	1.010386627	1.010386609	1.010386582	1.010386545
-6.988472858	1.010396121	1.010396112	1.010396094	1.010396067	1.01039603
-6.985331265	1.010405619	1.01040561	1.010405592	1.010405565	1.010405528
-6.982189673	1.01041513	1.010415122	1.010415104	1.010415077	1.01041504
-6.97904808	1.010424655	1.010424646	1.010424628	1.010424601	1.010424564
-6.975906487	1.010434192	1.010434184	1.010434166	1.010434139	1.010434101
-6.972764895	1.010443743	1.010443734	1.010443717	1.010443689	1.010443652
-6.969623302	1.010453307	1.010453298	1.01045328	1.010453253	1.010453216
-6.966481709	1.010462885	1.010462876	1.010462858	1.01046283	1.010462793
-6.963340117	1.010472475	1.010472466	1.010472448	1.01047242	1.010472383
-6.960198524	1.010482079	1.01048207	1.010482052	1.010482024	1.010481986
-6.957056931	1.010491696	1.010491687	1.010491669	1.010491641	1.010491603
-6.953915339	1.010501326	1.010501317	1.010501299	1.010501271	1.010501233
-6.950773746	1.01051097	1.010510961	1.010510942	1.010510914	1.010510876
-6.947632153	1.010520627	1.010520618	1.010520599	1.010520571	1.010520533
-6.944490561	1.010530297	1.010530288	1.01053027	1.010530241	1.010530203
-6.941348968	1.010539981	1.010539972	1.010539953	1.010539925	1.010539887
-6.938207375	1.010549678	1.010549669	1.01054965	1.010549622	1.010549584
-6.935065783	1.010559389	1.010559379	1.010559361	1.010559333	1.010559294
-6.93192419	1.010569113	1.010569104	1.010569085	1.010569057	1.010569018
-6.928782597	1.01057885	1.010578841	1.010578823	1.010578794	1.010578755
-6.925641005	1.010588602	1.010588592	1.010588574	1.010588545	1.010588506
-6.922499412	1.010598366	1.010598357	1.010598338	1.01059831	1.010598271
-6.91935782	1.010608145	1.010608136	1.010608117	1.010608088	1.010608049
-6.916216227	1.010617937	1.010617927	1.010617909	1.01061788	1.010617841
-6.913074634	1.010627742	1.010627733	1.010627714	1.010627685	1.010627646
-6.909933042	1.010637562	1.010637552	1.010637533	1.010637504	1.010637465
-6.906791449	1.010647395	1.010647385	1.010647366	1.010647337	1.010647298
-6.903649856	1.010657241	1.010657232	1.010657213	1.010657184	1.010657144
-6.900508264	1.010667102	1.010667092	1.010667073	1.010667044	1.010667004
-6.897366671	1.010676976	1.010676966	1.010676947	1.010676918	1.010676878
-6.894225078	1.010686864	1.010686854	1.010686835	1.010686806	1.010686766
-6.891083486	1.010696765	1.010696756	1.010696737	1.010696707	1.010696667
-6.887941893	1.010706681	1.010706672	1.010706652	1.010706623	1.010706583
-6.8848003	1.010716611	1.010716601	1.010716582	1.010716552	1.010716512
-6.881658708	1.010726554	1.010726544	1.010726525	1.010726495	1.010726455
-6.878517115	1.010736511	1.010736502	1.010736482	1.010736452	1.010736412
-6.875375522	1.010746482	1.010746473	1.010746453	1.010746423	1.010746383
-6.87223393	1.010756468	1.010756458	1.010756438	1.010756408	1.010756368
-6.869092337	1.010766467	1.010766457	1.010766437	1.010766407	1.010766367
-6.865950744	1.01077648	1.01077647	1.010776451	1.010776421	1.010776379
-6.862809152	1.010786507	1.010786497	1.010786478	1.010786448	1.010786406
-6.859667559	1.010796549	1.010796539	1.010796519	1.010796489	1.010796448
-6.856525966	1.010806604	1.010806594	1.010806574	1.010806544	1.010806503
-6.853384374	1.010816674	1.010816664	1.010816644	1.010816613	1.010816572
-6.850242781	1.010826757	1.010826747	1.010826728	1.010826697	1.010826655
-6.847101188	1.010836855	1.010836845	1.010836825	1.010836795	1.010836753
-6.843959596	1.010846967	1.010846957	1.010846937	1.010846907	1.010846865
-6.840818003	1.010857094	1.010857084	1.010857064	1.010857033	1.010856991
-6.837676411	1.010867234	1.010867224	1.010867204	1.010867173	1.010867131
-6.834534818	1.010877389	1.010877379	1.010877359	1.010877328	1.010877286
-6.831393225	1.010887558	1.010887548	1.010887528	1.010887497	1.010887455
-6.828251633	1.010897742	1.010897732	1.010897712	1.010897681	1.010897638
-6.82511004	1.01090794	1.01090793	1.010907909	1.010907878	1.010907836
-6.821968447	1.010918152	1.010918142	1.010918122	1.01091809	1.010918048
-6.818826855	1.010928379	1.010928369	1.010928348	1.010928317	1.010928274
